label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
THUMB_UP,0.0,0.0,0.0,-0.10873273224806312,-0.5824665874635718,0.027545580015937488,-0.33519807260046525,-1.0972283336567483,-0.02101462929222827,-0.4874584609437912,-1.539918273858159,-0.0718822352656592,-0.47846219225218717,-1.9016962312292724,-0.1267257462699991,-0.6119902465305139,-1.084057591667626,-0.19414452503523855,-1.045852962893806,-0.994884873814722,-0.22445032397835854,-0.9230167086648852,-0.8777694187933313,-0.19393112845249227,-0.7693383766814595,-0.8899927881700003,-0.1706601306772673,-0.6776839295343199,-0.735353310763556,-0.2419993235737052,-1.0703403642307179,-0.6944244528523336,-0.2424123644238863,-0.9317188294737025,-0.5756001855486671,-0.1731417677428607,-0.7808452319846739,-0.563744746968527,-0.14327174913403218,-0.7224140831615545,-0.35749198989282865,-0.2723442274611087,-1.0449031308508947,-0.360961098534969,-0.26387940070098864,-0.9012218917934819,-0.2685602962248167,-0.1636880552336803,-0.7484515815351802,-0.25137084486718786,-0.11800202346365825,-0.7438268685018022,0.026640878646008632,-0.29713565539314707,-0.9998824365055453,-0.02879993066414382,-0.28620352799747883,-0.8607957414678914,0.02800602651227485,-0.19777146762702635,-0.726052728543272,0.045995940502994236,-0.13757828034746764
THUMB_UP,0.0,0.0,0.0,-0.1178910551446024,-0.5871004048683909,0.033334371745688804,-0.36347591473940555,-1.0986837775849412,-0.012395325825796165,-0.5400952246575761,-1.5401414804244205,-0.06166489728663038,-0.5422882647379684,-1.910151895397294,-0.11631503111773302,-0.6349630217945125,-1.0747508041962195,-0.1986477590413635,-1.0766704634831104,-0.9841265695835043,-0.22988132739479467,-0.9478528342118764,-0.8689756490914298,-0.19841015333799805,-0.7888337864390472,-0.8801506301266511,-0.17486752177044865,-0.6955290215124604,-0.7184980029435847,-0.2508617008051008,-1.0953209607352778,-0.674281906199725,-0.251724819079225,-0.9495220886793843,-0.5580840804521457,-0.1811603580442529,-0.7943070630563277,-0.5449651322153863,-0.15158130956623164,-0.7344812892871669,-0.3321430127587375,-0.2846226887463232,-1.0660002879082404,-0.3385130183369194,-0.2776971807214188,-0.9150451410808808,-0.24967857880955316,-0.17392700526466848,-0.758990659939654,-0.23182424900837523,-0.12682649765398807,-0.750413295920397,0.062072091470698414,-0.3121082805100381,-1.0203342074063988,0.003815010659133805,-0.3057200856190121,-0.8750746047720351,0.05336186638371036,-0.21571872050756907,-0.7351955423956458,0.06936979362707238,-0.15453790536623296
THUMB_UP,0.0,0.0,0.0,-0.09242309776143073,-0.6147557955154224,0.05637977751697887,-0.32277658612995014,-1.1464457912621535,0.021450341406626085,-0.5170294235088432,-1.6031681659627162,-0.023614558181928858,-0.5323481407922981,-1.9943666544462375,-0.07554235966707973,-0.5926072069473082,-1.1250458682060596,-0.15000633832238822,-1.0635446979061065,-1.006677086520549,-0.17954586129659203,-0.937269327808649,-0.8656080859055674,-0.14855338487195047,-0.7702757420249262,-0.8816662805333952,-0.12567510265649537,-0.6422685724771633,-0.766479667576477,-0.21413437810318983,-1.0829640603804007,-0.6666726860514919,-0.21497486148496575,-0.9421353133342765,-0.5448324785077446,-0.14757063377398405,-0.7801884137065825,-0.5519992492728132,-0.12204546803657788,-0.6722961849542819,-0.3745696065540307,-0.2618921977620131,-1.0553568494733936,-0.32049962206589155,-0.2539176551935064,-0.9030917262773988,-0.22494710246421531,-0.15073475583533358,-0.7416685522056137,-0.23036131532614507,-0.10703240620974927,-0.6837810542111811,0.023032013872298394,-0.30177173792356277,-0.9938393446531782,0.03717770841941944,-0.29350162136015406,-0.84690540050778,0.08449064635906854,-0.2081547526284319,-0.696012547165068,0.06395747378439115,-0.15293097249551757
THUMB_UP,0.0,0.0,0.0,-0.09996617024317384,-0.6102812542816396,0.06339239457430841,-0.3413967000377778,-1.1360781484182239,0.033510722947013176,-0.540410403242161,-1.5974748618894121,-0.009106330157642013,-0.5571111678084618,-1.9905033305824023,-0.05887611578422219,-0.6126963758437385,-1.1123568319177104,-0.12860985464006527,-1.0863608593113927,-0.993988666569774,-0.15715803442101867,-0.9596321083783957,-0.849724180864174,-0.1311141381810423,-0.7903950412480518,-0.8647587462285705,-0.11123593785869129,-0.6567273647961224,-0.7541280848290566,-0.19374312129081642,-1.1019411312729428,-0.6507278232730378,-0.19151380610787463,-0.959491983032165,-0.5276651187163067,-0.12663891682111544,-0.7958959814178007,-0.5398186117313806,-0.10234670432185813,-0.6832868997779362,-0.36261684713008463,-0.2432926723656229,-1.0650864646639309,-0.303151323378432,-0.23047681500155764,-0.9144219578352787,-0.20988430105930558,-0.12817164407990944,-0.7544045943108177,-0.21953186312528158,-0.0848094284255291,-0.6934796582759704,0.03492148100712894,-0.28491844546151224,-1.0059578199303405,0.049211205332094825,-0.26759617226761817,-0.8626847550603296,0.0954644734404784,-0.17893802393500025,-0.7130706781633126,0.07377429424018388,-0.1223471848405369
THUMB_UP,0.0,0.0,0.0,-0.10087433872256768,-0.6055291148071097,0.06443173395594648,-0.3425444741705895,-1.1274297258143504,0.04065233947299511,-0.558294636039442,-1.5768383452649892,0.00473646663155009,-0.6009041823622928,-1.9576747604843403,-0.036506271111494605,-0.6213083161761692,-1.1032072226415002,-0.118046761566639,-1.0890630018207117,-0.9822258330367595,-0.14021614850171152,-0.9626538729062867,-0.836671587284539,-0.10715011391169171,-0.7934685580475498,-0.8500748081492397,-0.08183097562237734,-0.6663047701916713,-0.7456795244740357,-0.1817712211543324,-1.1028882853332116,-0.6368023862257203,-0.17665087304186966,-0.9622546890589749,-0.5143536801180723,-0.11106387207549664,-0.799387679355764,-0.5283346760637408,-0.08566130726462849,-0.6923169419220588,-0.354825267912866,-0.22999392751320652,-1.0666248743485696,-0.2879898036708235,-0.21625640298168097,-0.917863328095172,-0.19766054312518946,-0.11594230675183453,-0.7580344182119211,-0.20960020370795832,-0.07388573591464712,-0.7006096534121931,0.041101935813114686,-0.2700110410979819,-1.003256402066969,0.06055472129627192,-0.2541153541943508,-0.8598338117183789,0.10386975421325977,-0.1687237848451605,-0.7104120242598683,0.07866585294188594,-0.11360660958322215
THUMB_UP,0.0,0.0,0.0,-0.10853262811966338,-0.6025860123473968,0.07534332141626592,-0.3528476070981768,-1.1222130022559735,0.055790999895696705,-0.5679621167933527,-1.5765564473196536,0.024081349869703575,-0.6075559963221264,-1.959247237669796,-0.013497238912545664,-0.6186869250638465,-1.101992309869751,-0.1102094506968187,-1.0859921058775195,-0.9900696607754029,-0.11526763915090431,-0.960496383651995,-0.8405986832240877,-0.07243607746195863,-0.7984157291571241,-0.8542056633126641,-0.04311883424098928,-0.6648509945270363,-0.7469760070286131,-0.17295243030420904,-1.1007129548203876,-0.6484457626506379,-0.15038628529044448,-0.960710790332868,-0.5214576282255194,-0.07838836159651608,-0.8006211996101014,-0.5298793742018415,-0.051779808245963926,-0.693462056302136,-0.3604312945453272,-0.21730651559521574,-1.0641150333186045,-0.30196186729853053,-0.1830637991885105,-0.9154537741529625,-0.20998966707918632,-0.07847024015098401,-0.7583329821530003,-0.2157609348730716,-0.03864266514203273,-0.7050717310393854,0.028859038030712072,-0.25264838253763966,-1.0014160083459782,0.037157976718540354,-0.2177737273210324,-0.8607785523083659,0.08592191696506236,-0.12549936929940947,-0.7167417972728994,0.06958719806474957,-0.06933795047642158
THUMB_UP,0.0,0.0,0.0,-0.10759589699128157,-0.6019480721337895,0.059198362419809025,-0.3583415353851566,-1.1157411190366102,0.033612742294911305,-0.5847528977006955,-1.5552858623729529,-0.002908243250485941,-0.6449106253538068,-1.9318961986818395,-0.04447754374427518,-0.6259619753232266,-1.1004482872607262,-0.13108096645781145,-1.0958834881114021,-0.9736372201803264,-0.15934748531101667,-0.9698579177286242,-0.8230293762902251,-0.1268470878058807,-0.802906254341454,-0.8357551088150165,-0.1016540927599792,-0.6687530227140688,-0.7434846297071622,-0.1939638467027146,-1.1134539172987312,-0.6306344801332727,-0.20008154538230447,-0.9673630224316142,-0.5018205679797663,-0.13504958990669427,-0.8024582811156487,-0.5129626156779549,-0.10759539769426252,-0.6932642928081136,-0.3523638712150882,-0.24148701861746977,-1.0809350400405016,-0.28224577102680465,-0.24070085733475982,-0.92444351717472,-0.1873721764437309,-0.13799225476633742,-0.761291736938753,-0.19691681884898274,-0.09066412785581161,-0.6994813791157105,0.04808783341908549,-0.2806221191242439,-1.014112938877305,0.07196487495684088,-0.2778264454793182,-0.8679073066104698,0.11423763173191592,-0.1943696080563142,-0.7175989118981082,0.08753794725759699,-0.1379761975330809
THUMB_UP,0.0,0.0,0.0,-0.11556720581682299,-0.5986343510030616,0.06533721049923603,-0.367055568300069,-1.112814224403278,0.04675043450133013,-0.5910408733378139,-1.5532480850351384,0.01868485648584816,-0.6582550365883577,-1.9160017631957884,-0.012781505078410004,-0.6350947271085605,-1.089244323656674,-0.11647114188666274,-1.0999401259416952,-0.9685982536650471,-0.12888973678749105,-0.9730247432912359,-0.8231585741461842,-0.08811581044493753,-0.8091247549872833,-0.8371316130676364,-0.05815200810485628,-0.6763594433163871,-0.7365717232128497,-0.17454899078834765,-1.1132219584961625,-0.6279196200777507,-0.16616974916795896,-0.9697139086902151,-0.5071806913900216,-0.09822904048528838,-0.80893734925515,-0.5212570567151366,-0.07021048537486378,-0.6996018061167398,-0.3534080413169527,-0.21551162077435493,-1.0769123511463345,-0.28600748533823306,-0.1970248472608762,-0.9257282638526053,-0.2019298452075692,-0.09433054751556084,-0.7670847530840009,-0.2126771418604288,-0.04996498398539887,-0.7045472914371427,0.035028326177612194,-0.2477746782947951,-1.0081911756750508,0.053574740299087376,-0.22620176712061352,-0.8682068601351874,0.09175283344848147,-0.13773499188469282,-0.7219655568179744,0.06761700115763389,-0.08011277844531917
THUMB_UP,0.0,0.0,0.0,-0.11623460895956633,-0.5901963074656668,0.05990292981317363,-0.3688122519276442,-1.1051041964569213,0.03687569824968378,-0.594498299930737,-1.549607914490697,0.004271537555876545,-0.659261156552978,-1.9223015286368856,-0.03296249002780862,-0.6378309922486717,-1.083138438655431,-0.12544285694441273,-1.103667493950902,-0.9621436748642008,-0.14462063968621472,-0.9769590566019607,-0.8160531097087077,-0.10939727332633316,-0.8141440434933664,-0.8323035033164479,-0.08344448327061754,-0.6825408766840496,-0.7308474202289893,-0.18255110530426458,-1.1162867394738831,-0.6241699767984029,-0.17883022671173077,-0.97246805102772,-0.49900069449944984,-0.11282146642695705,-0.8116290533216151,-0.5125998326706879,-0.0862553558821603,-0.7077286486488391,-0.34919952136536037,-0.2233611361894205,-1.0801536207284164,-0.2826347848526565,-0.20866236607245683,-0.9301913299798015,-0.1910949583888807,-0.1058315317233364,-0.7713800811389819,-0.19999886215235596,-0.060947089116922294,-0.7131836548925693,0.036351041730905566,-0.2561677594643723,-1.0162310102176033,0.054789456500436956,-0.23651052290835944,-0.8774580250301067,0.10027940040425141,-0.14822993630016856,-0.7318114208984788,0.0808736036931523,-0.09093501002217534
THUMB_UP,0.0,0.0,0.0,-0.11774499041938594,-0.5854373747007967,0.06169726465466344,-0.37278066974013746,-1.1023879531239429,0.04478670906568331,-0.5989505574484755,-1.5407250345737782,0.017615432377929518,-0.6746396843261511,-1.9017838319047538,-0.012362518439254708,-0.6362182327508743,-1.0853486189115429,-0.10280822232441898,-1.1001811429895023,-0.9676848238684411,-0.12546800782483591,-0.9738319487141225,-0.8221720171719088,-0.09766834408142579,-0.8107248056652392,-0.8390693430101492,-0.07462526127228448,-0.6783673206135035,-0.7347229262270615,-0.1586103294161054,-1.1125575904692022,-0.6311039264570221,-0.15690435984538295,-0.9689264782646226,-0.5099193261468146,-0.09505818839720304,-0.810643944426306,-0.5269934106437147,-0.06879341067992577,-0.7020162257653189,-0.3582794428456586,-0.20012710410920448,-1.0745369366464066,-0.2932259078491614,-0.18755662724651675,-0.9265658814588333,-0.20734926727794986,-0.08845443353605291,-0.7704562428138344,-0.21876005781336436,-0.04316008729476875,-0.7071853305847292,0.019096283744933315,-0.23382938769172823,-1.0071935583837541,0.03604239363641444,-0.21207637786928157,-0.8712955539612058,0.07824828484870752,-0.12447877331372309,-0.7276375436998737,0.05654071770599195,-0.06624266879342126
THUMB_UP,0.0,0.0,0.0,-0.12415144923990475,-0.5784060667803318,0.05038141026707504,-0.3859406850448502,-1.0937893119195812,0.026782515429769508,-0.6148081663731457,-1.525926646991885,-0.004925024537979436,-0.7014780145653394,-1.8859640258489803,-0.03972420051361019,-0.6454114921932205,-1.077244161961295,-0.12770236315608482,-1.1092708354443659,-0.953287941707914,-0.15695687158315902,-0.9887714855414687,-0.8114757000486699,-0.12796449100271848,-0.8282832945096018,-0.8267532126602012,-0.10367120119696292,-0.6896514613920698,-0.724141465322752,-0.18191271131776995,-1.1237366953662484,-0.6184148361276489,-0.18923263724037478,-0.9835757936985537,-0.4948771084595677,-0.1276696737004585,-0.824078440438258,-0.5077835008541473,-0.10117471686490806,-0.7154412780651671,-0.34391443691464796,-0.22203034700197113,-1.0881573947547014,-0.27579066690940496,-0.21973203655735069,-0.9402636688353123,-0.1855610984940695,-0.12019721457693142,-0.7811858214595541,-0.1952728961576047,-0.07365250681642052,-0.723795254749764,0.037244489026015945,-0.2548906702123164,-1.0212560013969156,0.05816371402839446,-0.24516037983768743,-0.8827312402322003,0.10474204010216653,-0.16048316348664682,-0.738845112799155,0.08537789166372625,-0.10310909455507566
THUMB_UP,0.0,0.0,0.0,-0.11477366595443086,-0.5893073588043302,0.07243831387714764,-0.36510891575083937,-1.0933631715972703,0.06056325418087159,-0.6031823086814708,-1.5208395338355418,0.03690750114912346,-0.6917651183664846,-1.8794383351896353,0.009427039254857042,-0.6347667034151063,-1.0814454188598277,-0.09480447545749816,-1.0988287201449303,-0.9568676387942908,-0.10113986259029867,-0.975068229348106,-0.8078967367102944,-0.058055476414782106,-0.8161827641205918,-0.8255789889478672,-0.02721463247754136,-0.6788398958835473,-0.7342863172883003,-0.1532968373658042,-1.1096527253212858,-0.6181815558520678,-0.13834487303991475,-0.9701829578597888,-0.49287091792101423,-0.06963646870955562,-0.8129898135209913,-0.5117741523193216,-0.04148671051626777,-0.7030695264771296,-0.35366384458675804,-0.19523210459031462,-1.0725030757706093,-0.2810619020442929,-0.16986651073404724,-0.9230524421750129,-0.1891041862108423,-0.06525637984915984,-0.7675103262295321,-0.20276663080677734,-0.020749721088812463,-0.7060432575686301,0.03509190686323544,-0.22843164856730017,-1.0029918597232783,0.05017676042673512,-0.2000018703940903,-0.8624528516288588,0.09670803136119172,-0.10927316232070892,-0.7184306704773311,0.07655863645129608,-0.051103849144836025
THUMB_UP,0.0,0.0,0.0,-0.1310334795685233,-0.585240369919387,0.055273427302075254,-0.3950829963975774,-1.0992616964343869,0.03212063432692803,-0.6306376740588867,-1.536612203813622,0.0013078013875072348,-0.7214195582035231,-1.893231517613114,-0.03245249106820041,-0.6625893510271621,-1.0714054712534693,-0.13967614645746476,-1.1333943588116322,-0.936686807256923,-0.15976435209001405,-1.0065244223440863,-0.7947260474345337,-0.11801346890501663,-0.8444082897947469,-0.8128943918276729,-0.08572562331594935,-0.704592750246901,-0.7096119054099278,-0.19397341300711451,-1.1432777442044249,-0.5976752881475393,-0.19771856421701842,-0.999386870757336,-0.47700062953281475,-0.12907914561355352,-0.8383495384646884,-0.4940808884901324,-0.09769649752230601,-0.7272080076522429,-0.3194727510557675,-0.231330418317648,-1.1048644423005076,-0.24908008859394673,-0.22327148465001115,-0.9551577797105942,-0.1643665848540223,-0.1179160175110925,-0.794361518179802,-0.17594245206489204,-0.0684152015329069,-0.7295358364496755,0.07262935894557039,-0.260452436946069,-1.0327820491847965,0.092799863075547,-0.24384533524191548,-0.8951211870383855,0.13565268423791524,-0.15363759542021657,-0.7491251571452214,0.115403771928619,-0.0932697668786288
THUMB_UP,0.0,0.0,0.0,-0.12091905517030749,-0.5888317543513417,0.06230084599193121,-0.37911399303926174,-1.1034180893181826,0.046259329976529165,-0.6219702754097086,-1.538644179706949,0.021648584083429383,-0.7161998029735471,-1.8972245803342298,-0.005736196609401427,-0.6554573166854155,-1.0725504273969628,-0.10911942631229099,-1.1276022427100216,-0.9385194117120172,-0.11938622251828135,-1.0022934761185622,-0.795865430689016,-0.0781301471400086,-0.8411532021921194,-0.8157420385262666,-0.047045457134651636,-0.6983485837470853,-0.7157578190829913,-0.1618105242703295,-1.1372771023189778,-0.5975985099558833,-0.15122049952780076,-0.993978975137897,-0.48068504078054347,-0.08431874540619198,-0.835209871177364,-0.5029352150881453,-0.056543451506225924,-0.7177496566316,-0.3327039727420127,-0.19804250461536557,-1.0958756051254364,-0.25631402424020616,-0.17734713745490752,-0.9475432780073468,-0.174220737525565,-0.07581652537673472,-0.7898163111210602,-0.18880072818946989,-0.03166564648676895,-0.7171751802812106,0.051179406493479344,-0.22578238588273722,-1.0229972203458848,0.07657447934379687,-0.1987258507389515,-0.8862824620443109,0.11732703737037582,-0.10938142630008683,-0.7406708521828033,0.09391216190423718,-0.05139649282564361
THUMB_UP,0.0,0.0,0.0,-0.12581168978957874,-0.586251757786711,0.0587999762217655,-0.3895179478252677,-1.100867842279351,0.042488776784067164,-0.6346882360634921,-1.534856526807622,0.017581992912854668,-0.729515924396144,-1.8942035202888556,-0.009372750335722642,-0.6574053467960139,-1.07199338694797,-0.10424735026661944,-1.128346304607392,-0.9445545772213616,-0.11760799782110566,-1.003526135687195,-0.8054913819643734,-0.08005872319815874,-0.8429766831907102,-0.8274104893489173,-0.050654402533218006,-0.7027373390403868,-0.7114493884447693,-0.15512221128313797,-1.1388429206247872,-0.6051870711619126,-0.14759960228029664,-0.9968521745250134,-0.4910684895560741,-0.08406548787945801,-0.8383124322596406,-0.5114144977957819,-0.05691439304794062,-0.7252209295129819,-0.3257976882025933,-0.1904975924267042,-1.0993942371252012,-0.2584029889994903,-0.17253353143931918,-0.9522836533500642,-0.17988684467940788,-0.07398297606567335,-0.7942372781931457,-0.1930682598784644,-0.030021742725359107,-0.7268046276740078,0.05721109606705909,-0.21771178452647733,-1.0259092064578594,0.07329288076093046,-0.19115584261766166,-0.8905977210283621,0.11220221109794787,-0.1025885828639096,-0.7461669788305396,0.09156695228737909,-0.04408928696345683
THUMB_UP,0.0,0.0,0.0,-0.12448106214801917,-0.5893052715825099,0.06409191798437573,-0.3864458689689636,-1.0974385587193916,0.0506999715548858,-0.6278069184357598,-1.5290010183659075,0.02631475912580305,-0.7241766637336198,-1.880162910665832,-0.0009862018385931217,-0.6517941078102796,-1.0759570401146978,-0.10062766109140998,-1.117258576556947,-0.9541798202188395,-0.11592814743999444,-0.9939626608974046,-0.8146502166311814,-0.0797756777086144,-0.834205386891409,-0.8349896328087232,-0.051685529463614065,-0.6933547526216801,-0.7205964106328374,-0.15629233614680543,-1.1279362045693508,-0.6146310468641114,-0.15298709028782564,-0.9865898039933043,-0.49893705003501365,-0.08936183809100554,-0.8286808926206687,-0.5165148942781471,-0.0606564551694811,-0.7144510690775767,-0.3351704327169114,-0.1966839337926659,-1.0862187443345355,-0.2668954618456427,-0.18123358448057186,-0.9377285487807329,-0.18708805854413144,-0.07979325930866289,-0.7810863144127305,-0.19936557523589468,-0.0326349769723149,-0.7133079538489818,0.052616047762019814,-0.22896944848979978,-1.0166894188761892,0.07243150799308211,-0.20359866684407774,-0.8811875578268512,0.10940483746894004,-0.11287231448635292,-0.7372441655508738,0.08649898243499599,-0.05258910132593181
THUMB_UP,0.0,0.0,0.0,-0.12767442767762627,-0.5821708228925011,0.059918755479936164,-0.39275891716243666,-1.0896780525233196,0.04207006186070753,-0.6394485765913994,-1.5102962804503386,0.014874084050189898,-0.7407764979540363,-1.8622367290738484,-0.014860931194872322,-0.662302790355786,-1.0704523893099496,-0.11311554537431129,-1.1267226854182892,-0.9349223472634732,-0.13319394947683288,-1.0042657468990035,-0.7938813503902654,-0.09785668255282834,-0.8452966036213648,-0.8138731242109615,-0.06948766573771414,-0.7033637981354494,-0.7108300552681173,-0.16832127262863752,-1.1366461852659173,-0.5908167336637505,-0.16820507010265973,-0.9968376420064513,-0.47462783348599497,-0.10314342909794168,-0.8394661237836631,-0.4946325518167304,-0.07439425246167329,-0.7239591948979781,-0.32407262173390144,-0.20831536961990546,-1.09353517587003,-0.24447785143724757,-0.19759974240299724,-0.9477493347774166,-0.16196477541673354,-0.09595826796206465,-0.791388510272697,-0.1757230863635045,-0.049096836943462764,-0.7255653360778543,0.06298900778623794,-0.24022680170397773,-1.023947363446258,0.08889710398489627,-0.22099153655964096,-0.8867949995823561,0.13152712263932323,-0.13232714633623247,-0.7437353404330195,0.11014177011939619,-0.07294218395124911
THUMB_UP,0.0,0.0,0.0,-0.1268098230242052,-0.5904086409563752,0.07901099809019382,-0.39100904856961877,-1.0917291870872328,0.07629991427026116,-0.6363519037489174,-1.52007283705961,0.0609967398083393,-0.7328499982340891,-1.868197690123521,0.042199024623343837,-0.658090255025741,-1.067385802014243,-0.06580276427289618,-1.1165289357347872,-0.9601556739714184,-0.06190499681036383,-0.9919323595430262,-0.8241649875263013,-0.020569749279913205,-0.8344050405126874,-0.8464076355321297,0.008675647960498264,-0.7003826092217652,-0.7137676097300241,-0.12021579361046053,-1.1290428177349237,-0.6207509934551898,-0.0956831620360107,-0.9871257293338979,-0.5086396725185524,-0.030935602091573804,-0.8318013381930335,-0.5245394992892742,-0.0050876397829483205,-0.7203457694386664,-0.331325613909182,-0.15768180550367933,-1.0904839236791752,-0.27462568524351094,-0.12101809142635744,-0.9410832715411951,-0.20044147275757163,-0.021085550798156445,-0.783947073736322,-0.20920092386236466,0.020278409295129075,-0.7165051254391565,0.04936815325111009,-0.18596286592700725,-1.0198171392694035,0.06249185149384506,-0.14285838387364827,-0.8842974626404856,0.09204264120614253,-0.049098283596980416,-0.7392866885633076,0.0705299751981408,0.010196978200286946
THUMB_UP,0.0,0.0,0.0,-0.11748825187518153,-0.581769907473387,0.0739478544251065,-0.385108053486849,-1.0919014694253932,0.07513100569023798,-0.6169375984583588,-1.5235641609467863,0.06120152381159574,-0.7069744972179459,-1.8640203519370984,0.04372449415233463,-0.6344948980041261,-1.088400248667117,-0.03160619454933073,-1.0727855435794347,-1.0033606243773034,-0.03388127995278334,-0.9541750934090424,-0.8609059096132923,-0.01057819146760995,-0.8019037507531334,-0.8825566573477005,0.006248558168124257,-0.6757950187042664,-0.7370896096774803,-0.08562149535984295,-1.0816714832203058,-0.666937521149165,-0.060887882296806,-0.949718218568897,-0.5482638663437286,-0.007044722149107513,-0.8004288705943757,-0.5568875067491662,0.011513254288040918,-0.6977440923160835,-0.35784473416051127,-0.1273399616139066,-1.0440489242102153,-0.32787120008347603,-0.0926468979352202,-0.9058216514611389,-0.24371138431347858,-0.0011927349178571399,-0.7556923138868795,-0.2409464975534678,0.035430591834136646,-0.700222978102519,0.008757318208556223,-0.16170660297976208,-0.9824727565878794,-0.010737203401317391,-0.11725161304566378,-0.8579087458194938,0.04190909735879163,-0.025526506139389418,-0.7240195231966796,0.04370600513309969,0.031998049331056676
THUMB_UP,0.0,0.0,0.0,-0.1179775597826077,-0.5764147647088272,0.06068255881520927,-0.38796054342596775,-1.0904059686855057,0.05787867417574324,-0.6221110367536078,-1.51514895665891,0.04146528007451229,-0.7209805268809987,-1.8501937670808408,0.022322791607305232,-0.6335426731690308,-1.083219649370026,-0.043077076452339186,-1.0755245739556076,-0.9966724773345587,-0.06007148499603159,-0.962261572335071,-0.8594364358211318,-0.045566229997832004,-0.8107774920244993,-0.8819220851147137,-0.032250207816462546,-0.6777459778955982,-0.7352961236443039,-0.09387650936179862,-1.087678475136608,-0.6659118617100785,-0.08574272542125602,-0.9545312839241399,-0.5501388585779293,-0.037558878241601264,-0.8028652432424477,-0.5597878569617443,-0.018516449555421255,-0.7027889511440701,-0.359399775892383,-0.13464900665974058,-1.051098704487652,-0.32382732001244996,-0.11599210352234421,-0.9109487476790834,-0.24076703130588073,-0.0268364212191827,-0.7597559314301653,-0.2410006161605766,0.013298149228189577,-0.7100189282018327,0.007513911717427001,-0.1692726734438709,-0.9919650892396509,-0.01187044452581347,-0.1378077000810944,-0.8639264912135804,0.03965110875203738,-0.04972748801871287,-0.7285062293755385,0.038983177162074834,0.008573245505668209
THUMB_UP,0.0,0.0,0.0,-0.12290846049489164,-0.5644768272206513,0.051197498091942045,-0.40844906844433293,-1.0787978929691262,0.04204785035051866,-0.6456065450523594,-1.497260699070757,0.02053454949004598,-0.7443465737118553,-1.8361723502974372,-0.003179940130401593,-0.6551277247994782,-1.068582055556119,-0.06539017406255677,-1.0974701110983762,-0.9777544411797718,-0.09592755960639666,-0.9867523785545969,-0.835994154028696,-0.08636686959801407,-0.8356995189317397,-0.8609086520528951,-0.07520453300119789,-0.6971031050628115,-0.7169708926531025,-0.11631867993552572,-1.111268961906922,-0.6482444448844332,-0.12532522221350273,-0.9763734797329687,-0.5256958440499464,-0.07809446010464424,-0.8219262117330172,-0.5357172929856814,-0.055465060883288037,-0.7197954696840114,-0.3401727665544378,-0.15815900237820876,-1.0709367265572582,-0.2978134288855834,-0.1550950744939314,-0.9287621188418147,-0.2124097349800328,-0.0659791229532013,-0.7739443881736072,-0.21717048550522633,-0.02117586728009637,-0.723657856271266,0.027118959747446193,-0.1942355257366829,-1.0047005397689166,0.025718720104549963,-0.1743334591039638,-0.875063346230993,0.07616622494426868,-0.0894534694441551,-0.7378899845370045,0.06658881712521159,-0.030746813891244135
THUMB_DOWN,0.0,0.0,0.0,-0.23479646361883358,0.41029588809711215,-0.15578053892593544,-0.552854533302673,0.822510003391482,-0.26038987728224205,-0.7586299467405879,1.1985821727747532,-0.3679919909834266,-0.8672361523771711,1.543148505922345,-0.45295554640198027,-0.9843294678823413,0.47041985589104424,-0.052662139249525765,-1.0729568372476572,0.5201763056956272,-0.28715212402714824,-0.7705145915293605,0.44095552249620007,-0.44023079082980215,-0.561057636452576,0.3738877540706784,-0.5100450333189614,-0.9938791483424709,0.11047279524862556,-0.061365015586088735,-1.082583064973194,0.18075663975614667,-0.3056449251436111,-0.6971106732109444,0.18331415480416813,-0.3888514844518425,-0.5134125093223585,0.15078647621317257,-0.39099885343349294,-0.9230791098052803,-0.2354219329608778,-0.10567875140632005,-0.9868317088954844,-0.20280079761354194,-0.3360598037525655,-0.6470833079064644,-0.10391082183165595,-0.30002463309469807,-0.4929578436126814,-0.06571791831059838,-0.211563881307381,-0.809722791796341,-0.5481540584682175,-0.16262268942553768,-0.8849216616684374,-0.5220498045620294,-0.2650496920639026,-0.6613047352487114,-0.3823461359869274,-0.19708874341770521,-0.5593052313599534,-0.31381215105726484,-0.11403768778818989
